../qchem_0166.out: Total energy in the final basis set =    -7008.9322798014
../qchem_0167.out: Total energy in the final basis set =    -7008.7638421880
../qchem_0167.out: Total energy in the final basis set =    -7008.9323280938
../qchem_0168.out: Total energy in the final basis set =    -7008.7603528402
../qchem_0168.out: Total energy in the final basis set =    -7008.9323762001
../qchem_0169.out: Total energy in the final basis set =    -7008.7571526018
../qchem_0169.out: Total energy in the final basis set =    -7008.9324230949
../qchem_0170.out: Total energy in the final basis set =    -7008.7542153763
../qchem_0170.out: Total energy in the final basis set =    -7008.9324681520
../qchem_0171.out: Total energy in the final basis set =    -7008.7515172039
../qchem_0171.out: Total energy in the final basis set =    -7008.9325110082
../qchem_0172.out: Total energy in the final basis set =    -7008.7490361573
../qchem_0172.out: Total energy in the final basis set =    -7008.9325514739
../qchem_0173.out: Total energy in the final basis set =    -7008.7467520627
../qchem_0173.out: Total energy in the final basis set =    -7008.9325894773
../qchem_0174.out: Total energy in the final basis set =    -7008.7446465270
../qchem_0174.out: Total energy in the final basis set =    -7008.9326250238
../qchem_0175.out: Total energy in the final basis set =    -7008.9888604768
../qchem_0175.out: Total energy in the final basis set =    -7008.7903106032
../qchem_0176.out: Total energy in the final basis set =    -7009.0011581973
../qchem_0176.out: Total energy in the final basis set =    -7008.8290226428
../qchem_0177.out: Total energy in the final basis set =    -7009.0023324945
../qchem_0177.out: Total energy in the final basis set =    -7008.8580514145
../qchem_0178.out: Total energy in the final basis set =    -7008.9964770112
../qchem_0178.out: Total energy in the final basis set =    -7008.8794967475
../qchem_0179.out: Total energy in the final basis set =    -7008.9862525090
../qchem_0179.out: Total energy in the final basis set =    -7008.8950583609
../qchem_0180.out: Total energy in the final basis set =    -7008.9733721608
../qchem_0180.out: Total energy in the final basis set =    -7008.9061332800
../qchem_0181.out: Total energy in the final basis set =    -7008.9589613720
../qchem_0181.out: Total energy in the final basis set =    -7008.9138760953
../qchem_0182.out: Total energy in the final basis set =    -7008.9437921886
../qchem_0182.out: Total energy in the final basis set =    -7008.9192302924
../qchem_0183.out: Total energy in the final basis set =    -7008.9284149579
../qchem_0183.out: Total energy in the final basis set =    -7008.9229358755
../qchem_0184.out: Total energy in the final basis set =    -7008.9132261912
../qchem_0184.out: Total energy in the final basis set =    -7008.9255368849
../qchem_0185.out: Total energy in the final basis set =    -7008.8985061075
../qchem_0185.out: Total energy in the final basis set =    -7008.9274065275
../qchem_0186.out: Total energy in the final basis set =    -7008.8844432117
../qchem_0186.out: Total energy in the final basis set =    -7008.9287871369
../qchem_0187.out: Total energy in the final basis set =    -7008.8711538304
../qchem_0187.out: Total energy in the final basis set =    -7008.8570892711
../qchem_0188.out: Total energy in the final basis set =    -7008.8586996319
../qchem_0188.out: Total energy in the final basis set =    -7008.8511738283
../qchem_0189.out: Total energy in the final basis set =    -7008.8471016371
../qchem_0189.out: Total energy in the final basis set =    -7008.9052225924
../qchem_0190.out: Total energy in the final basis set =    -7008.8363527250
../qchem_0191.out: Total energy in the final basis set =    -7008.8264267129
../qchem_0192.out: Total energy in the final basis set =    -7008.8172853686
../qchem_0193.out: Total energy in the final basis set =    -7008.8088834398
../qchem_0194.out: Total energy in the final basis set =    -7008.8011724354
../qchem_0195.out: Total energy in the final basis set =    -7008.7941028894
../qchem_0196.out: Total energy in the final basis set =    -7008.7876261334
../qchem_0197.out: Total energy in the final basis set =    -7008.7816954211
../qchem_0198.out: Total energy in the final basis set =    -7008.7762661183
../qchem_0199.out: Total energy in the final basis set =    -7008.7712965848
../qchem_0200.out: Total energy in the final basis set =    -7008.7667476716
../qchem_0201.out: Total energy in the final basis set =    -7008.7625830194
../qchem_0202.out: Total energy in the final basis set =    -7008.7587690169
../qchem_0203.out: Total energy in the final basis set =    -7008.7552744907
../qchem_0204.out: Total energy in the final basis set =    -7008.7520708412
../qchem_0205.out: Total energy in the final basis set =    -7008.7491317128
../qchem_0205.out: Total energy in the final basis set =    -7008.9038931448
../qchem_0206.out: Total energy in the final basis set =    -7008.7464329145
../qchem_0207.out: Total energy in the final basis set =    -7008.7439523172
../qchem_0208.out: Total energy in the final basis set =    -7008.7416696338
../qchem_0209.out: Total energy in the final basis set =    -7008.7395661389
../qchem_0210.out: Total energy in the final basis set =    -7008.9682162262
../qchem_0210.out: Total energy in the final basis set =    -7008.7765747600
../qchem_0211.out: Total energy in the final basis set =    -7008.9839656338
../qchem_0211.out: Total energy in the final basis set =    -7008.8177246652
../qchem_0212.out: Total energy in the final basis set =    -7008.9874531410
../qchem_0212.out: Total energy in the final basis set =    -7008.8484627386
../qchem_0213.out: Total energy in the final basis set =    -7008.9831486650
../qchem_0213.out: Total energy in the final basis set =    -7008.8711309081
../qchem_0214.out: Total energy in the final basis set =    -7008.9739707702
../qchem_0214.out: Total energy in the final basis set =    -7008.8876013689
../qchem_0215.out: Total energy in the final basis set =    -7008.9618021145
../qchem_0215.out: Total energy in the final basis set =    -7008.8993811363
../qchem_0216.out: Total energy in the final basis set =    -7008.9478752178
../qchem_0216.out: Total energy in the final basis set =    -7008.9076836819
../qchem_0217.out: Total energy in the final basis set =    -7008.9330292561
../qchem_0217.out: Total energy in the final basis set =    -7008.9134820128
../qchem_0218.out: Total energy in the final basis set =    -7008.9178587257
../qchem_0218.out: Total energy in the final basis set =    -7008.9175341739
../qchem_0219.out: Total energy in the final basis set =    -7008.9027916394
../qchem_0219.out: Total energy in the final basis set =    -7008.8717507484
../qchem_0220.out: Total energy in the final basis set =    -7008.8881321158
../qchem_0220.out: Total energy in the final basis set =    -7008.8670710788
../qchem_0221.out: Total energy in the final basis set =    -7008.8740874801
../qchem_0221.out: Total energy in the final basis set =    -7008.8615949667
../qchem_0222.out: Total energy in the final basis set =    -7008.8607881825
../qchem_0222.out: Total energy in the final basis set =    -7008.8992026363
../qchem_0223.out: Total energy in the final basis set =    -7008.8483068461
../qchem_0223.out: Total energy in the final basis set =    -7008.9003542656
../qchem_0224.out: Total energy in the final basis set =    -7008.8366726131
../qchem_0224.out: Total energy in the final basis set =    -7008.9011696964
../qchem_0225.out: Total energy in the final basis set =    -7008.8258836222
../qchem_0225.out: Total energy in the final basis set =    -7008.8877731022
../qchem_0226.out: Total energy in the final basis set =    -7008.8159179399
../qchem_0226.out: Total energy in the final basis set =    -7008.8869977761
../qchem_0227.out: Total energy in the final basis set =    -7008.8067390399
../qchem_0227.out: Total energy in the final basis set =    -7008.8864606720
../qchem_0228.out: Total energy in the final basis set =    -7008.7983031090
../qchem_0228.out: Total energy in the final basis set =    -7008.8860939014
../qchem_0229.out: Total energy in the final basis set =    -7008.7905625267
../qchem_0229.out: Total energy in the final basis set =    -7008.8858487763
../qchem_0230.out: Total energy in the final basis set =    -7008.7834673477
../qchem_0230.out: Total energy in the final basis set =    -7008.8856895208
../qchem_0231.out: Total energy in the final basis set =    -7008.7769692336
../qchem_0231.out: Total energy in the final basis set =    -7008.8855907965
../qchem_0232.out: Total energy in the final basis set =    -7008.7710209856
../qchem_0232.out: Total energy in the final basis set =    -7008.8855339091
../qchem_0233.out: Total energy in the final basis set =    -7008.7655776753
../qchem_0233.out: Total energy in the final basis set =    -7008.8855055322
../qchem_0234.out: Total energy in the final basis set =    -7008.7605973597
../qchem_0234.out: Total energy in the final basis set =    -7008.8854963400
../qchem_0235.out: Total energy in the final basis set =    -7008.7560401144
../qchem_0235.out: Total energy in the final basis set =    -7008.8854994110
../qchem_0236.out: Total energy in the final basis set =    -7008.7518697132
../qchem_0236.out: Total energy in the final basis set =    -7008.8855105493
../qchem_0237.out: Total energy in the final basis set =    -7008.7480520749
../qchem_0237.out: Total energy in the final basis set =    -7008.8855265677
../qchem_0238.out: Total energy in the final basis set =    -7008.7445557344
../qchem_0238.out: Total energy in the final basis set =    -7008.8855453955
